year,country_code,country_name,athlete_number,male,female,gold,silver,bronze,medal_number,gdp,gdp_percap,gdp_growth,life_expectancy,health_expenditure,age_dependency,female_literacy
2008,TGO,Togo,4,3,1,0,0,1,1,3310277926.58997,544.147523365142,4.06225282796197,56.178,4.43673515,5.06824037460066,
2008,THA,Thailand,53,23,30,2,2,0,4,291382991177.698,4379.65852387961,1.7256988486633400,73.34100000000000,3.45933962,11.739259056680800,
2008,TJK,Tajikistan,16,13,3,0,1,1,2,5161337336.40365,715.86511053556,7.9105295326356200,67.911,5.91206694,5.874501797130130,
2008,TKM,Turkmenistan,10,6,4,0,0,0,0,19271523178.8079,3904.46371937896,14.7,66.031,5.90518856,6.6494750128471600,
2008,TLS,Timor-Leste,1,0,1,0,0,0,0,648492700.0,614.4340084761580,11.335965374569,66.27600000000000,1.02795136,7.4319631243291,
2008,TON,Tonga,3,2,1,0,0,0,0,344428609.006734,3331.70768731303,4.75016965581759,69.921,6.13215828,10.373843009977200,
2008,TTO,Trinidad,35,22,13,5,1,0,6,27871587349.5413,21204.1049703496,3.39173707807387,71.464,3.65757036,11.0006248231003,
2008,TUN,Tunisia,29,17,12,1,0,0,1,44856586316.0458,4307.15587838971,4.2377768357350900,74.72,5.41714668,10.891673630542,69.20937347412110
2008,TUR,Turkey,71,50,21,1,3,3,7,770449330198.346,10940.991249959300,0.815024570978082,73.649,5.21761799,10.6822047308593,
2008,TUV,Tuvalu,3,2,1,0,0,0,0,30290219.7617849,2936.80625962623,7.98326090455497,,10.74156666,,
2008,TZA,Tanzania,9,7,2,0,0,0,0,27941177434.5087,687.3904455403480,5.686416859764190,56.777,5.55704737,4.77157430925859,
2008,UGA,Uganda,11,9,2,0,0,0,0,14440404021.4881,474.517918448298,8.70875190132163,54.984,10.39849472,3.93313814975143,
2008,UKR,Ukraine,327,161,166,10,5,16,31,179816790704.73900,3887.24233680525,2.30402491084496,68.2514634146342,5.49728012,22.721193369730400,
2008,URY,Uruguay,13,10,3,0,0,0,0,30366213118.4076,9091.07903890419,7.17614466103376,76.437,8.82686996,21.8508172542318,98.4636611938477
2008,USA,USA,763,397,366,127,110,80,317,14712844084000.0,48382.558449055200,-0.136579804247219,78.0390243902439,15.28626251,18.832395328769400,
2008,UZB,Uzbekistan,69,49,20,1,2,3,6,29549438883.8338,1082.2860250169900,9.02916101722255,69.193,4.79835844,7.220152882053390,
2008,VCT,Saint Vincent,2,1,1,0,0,0,0,695428851.8518520,6415.809617335550,1.58447179277437,71.643,4.08864832,11.789565930260500,
2008,VEN,Venezuela,126,68,58,0,0,1,1,315953388510.678,11432.743856261600,5.2778541239878200,73.071,6.40868616,8.280007387694430,
2008,VGB,Kyrgyzstan,22,18,4,0,1,1,2,,,,,,,
2008,VIR,"Virgin Islands, British",2,1,1,0,0,0,0,4250000000.0,39207.0037546472,0.9417040358743950,77.2634146341463,,18.341307814992,
2008,VNM,Vietnam,18,8,10,0,1,0,1,99130304099.1274,1149.4246418463000,5.66177120802432,74.625,5.14778042,9.488281672740050,
2008,VUT,Vanuatu,3,1,2,0,0,0,0,607958616.1434150,2705.59765800081,6.44852135815992,68.824,3.04926729,6.23899622508053,
2008,WSM,Samoa,7,5,2,0,0,0,0,619260721.579306,3379.08209283546,1.00908775501165,71.158,4.65748072,8.66869771265535,
2008,YEM,Yemen,8,7,1,0,0,0,0,26910851361.7555,1229.2468432174500,3.64756947012633,64.892,5.76191616,4.97388826736771,
2008,ZAF,South Africa,179,99,80,0,1,0,1,286769839732.726,5760.805287238320,3.19104674115678,55.36,6.54576063,7.24928412619076,
2008,ZMB,Zambia,8,6,2,0,0,0,0,17910858637.9048,1394.0006084668700,7.77389581542363,52.606,4.01207542,4.27083285234729,
2008,ZWE,Zimbabwe,16,8,8,1,3,0,4,4415702800.0,356.693349652722,-17.668946285205400,46.504,,5.66774672465729,
2012,ABW,Aruba,4,3,1,0,0,0,0,2534636871.50838,24713.6980451285,-1.3698630136986300,75.29900000000000,,15.8297174678106,
2012,AFG,Afghanistan,6,5,1,0,0,1,1,20001598505.7042,641.871479157538,12.7522870825789,62.054,7.89716816,4.72309470865552,
2012,AGO,Angola,35,6,29,0,0,0,0,128052853643.106,5100.095808097670,8.542187642653720,57.236,2.39574957,4.62868342373987,
2012,ALB,Albania,10,7,3,0,0,0,0,12319830252.4768,4247.62998374252,1.4175259921628700,77.252,5.05526161,16.743383665768,96.1360702514648
2012,AND,Andorra,6,4,2,0,0,0,0,3188808942.56713,38686.4612635075,-4.974443718535030,,6.10150337,,
2012,ARE,United Arab Emirates,26,24,2,0,0,0,0,374590605854.323,40976.499711245500,4.4846260849087,76.711,3.42519474,0.937429527324393,
2012,ARG,Argentina,148,103,45,1,15,3,19,545982375701.128,13082.664325572,-1.0264204544321000,75.598,9.82726669,16.265023243889400,99.0999526977539
2012,ARM,Armenia,31,27,4,0,1,2,3,10619320048.5857,3681.8574560431,7.200000000964860,73.82,9.13455009,15.5156362500068,
2012,ASM,American Samoa,4,3,1,0,0,0,0,644000000.0,11568.793001239500,-4.39238653001463,,,,
2012,ATG,Antigua,4,2,2,0,0,0,0,1199948148.14815,13272.4413293826,3.37286620031867,76.087,5.47921419,11.0864316755191,
2012,AUS,Australia,514,271,243,18,37,59,114,1546151783872.96,68012.1479005934,3.91816287094112,82.04634146341460,8.67564774,20.7654892983375,
2012,AUT,Austria,90,52,38,0,0,0,0,409425234155.2630,48567.69528642,0.680445576816723,80.9365853658537,10.19915581,27.1300241918825,
2012,AZE,Azerbaijan,59,43,16,2,2,6,10,69683935845.2139,7496.294647682630,2.2029390226782100,71.506,2.96481562,8.01395035044652,99.7028579711914
2012,BDI,Burundi,6,2,4,0,0,0,0,2333308099.46249,252.35897985834400,4.44670822214543,58.56800000000000,8.52668476,4.010153890277010,
2012,BEL,Belgium,142,93,49,0,1,2,3,496181260258.3,44673.1158755901,0.7392172830586790,80.3853658536585,10.50683689,26.872331995752800,
2012,BEN,Benin,5,4,1,0,0,0,0,11141358945.1349,1145.14081099947,4.811223315688000,59.842,3.41449833,6.08768787116246,22.093879699707
2012,BFA,Burkina Faso,5,2,3,0,0,0,0,12561016091.4673,758.000701423857,6.45267237953146,58.374,5.17797041,4.76209236218297,
2012,BGD,Bangladesh,7,6,1,0,0,0,0,133355749482.478,883.1050005413130,6.52145878084202,70.60600000000000,2.57301211,7.71517537111478,54.23603820800780
2012,BGR,Bulgaria,75,39,36,0,1,1,2,54033250328.5151,7395.849803407210,0.356586982837044,74.31463414634150,7.57881832,27.9207558782575,
2012,BHR,Bahrain,14,4,10,0,0,1,1,30749308510.6383,23654.3513912828,3.72810843046017,76.342,4.10642147,2.84504480326818,
2012,BHS,Bahamas,29,16,13,4,0,0,4,10720500000.0,29485.6209294138,3.0866868599452,72.42400000000000,5.31907082,9.31252711254901,
2012,BIH,Bosnia and Herzegovina,8,6,2,0,0,0,0,17226849297.07,4778.63608845506,-0.8218364742168940,76.40100000000000,9.49001503,20.081931797421200,
2012,BLR,Belarus,185,99,86,3,12,8,23,65685102554.8759,6940.15925359735,1.6871355364284100,71.9658536585366,5.245327,19.810997827197,
2012,BLZ,Belize,3,2,1,0,0,0,0,1522900000.0,4505.62130177515,2.4134827783686600,73.044,5.33280277,6.791711874333890,
2012,BMU,Bermuda,8,5,3,0,0,0,0,6378188000.0,98431.8651810241,-5.30529910675297,81.6778048780488,,,
2012,BOL,Boliva,5,3,2,0,0,0,0,27084497482.8616,2609.88081366788,5.1222757672596500,69.01,5.2539444,10.6205114821205,91.8732681274414
2012,BRA,Brazil,306,162,144,14,34,11,59,2465188674415.03,12370.024200714900,1.9211503183630500,74.209,7.73536205,10.5223674292785,91.6249008178711
2012,BRB,Barbados,8,8,0,0,0,0,0,4610000000.0,16249.5593937258,-0.455606178464279,78.547,7.77819967,20.44912413438,
2012,BRN,Brunei,3,2,1,0,0,0,0,19047940300.8963,47740.5149036597,0.9128416709644110,74.962,1.85097218,5.03796133567663,
2012,BTN,Bhutan,2,0,2,0,0,0,0,1781281281.57912,2538.94590031276,5.11840085800534,69.263,3.53425479,8.30660356689014,45.2045097351074
2012,BWA,Botswana,4,3,1,0,1,0,1,14380004175.1194,7050.573471866810,4.45614447059577,63.511,6.14145994,5.7155318695102700,
2012,CAF,Central African Republic,6,3,3,0,0,0,0,2510126699.0535600,565.800696971217,5.05376125356918,48.63800000000000,3.6277864,5.695326904627070,
2012,CAN,Canada,354,146,208,1,21,33,55,1828689329348.99,52678.3901234772,1.7622225494588100,81.64878048780490,10.42859364,21.4862568946317,
2012,CHE,Switzerland,126,89,37,2,2,0,4,668043613696.287,83538.23002504200,1.0060240455055,82.6975609756098,10.61796474,25.5602565852327,
2012,CHL,Chile,44,26,18,0,0,0,0,267122320056.702,15351.5513257697,5.318628000414140,79.176,7.0209198000000000,14.2187197018525,
2012,CHN,China,479,212,267,56,40,29,125,8532229986993.65,6316.918317602160,7.86373644864966,75.013,4.5493989,11.551860697055000,
2012,CIV,Ivory Coast,10,4,6,0,0,0,0,26789047554.5988,1243.2734867584,10.7065041034855,54.271,6.11988115,5.28274521603164,30.4617195129395
2012,CMR,Cameroon,32,10,22,0,0,0,0,29102772799.0038,1354.5456127470700,4.54326501566733,56.073,4.07313347,5.2320089711970100,
2012,COD,Democratic Republic of the Congo,4,3,1,0,0,0,0,29306235826.3885,424.600386118518,7.08689894671942,57.914,3.30099463,5.94466412841352,62.9186401367188
2012,COG,Republic of Congo,7,4,3,0,0,0,0,17692912613.1633,3922.86826723867,9.94715314257564,61.423,2.47433209,4.58582596322495,
2012,COL,Colombia,120,56,64,1,3,4,8,370921320483.841,8050.255371670500,3.91263576716115,75.882,6.74599648,10.4221678907458,
2012,COM,Comoros,3,1,2,0,0,0,0,1015843368.7900800,1403.34861983706,3.2002729031888,62.595,4.67309475,5.184362853936,42.637290954589800
2012,CPV,Cape Verde,3,1,2,0,0,0,0,1741809808.9644200,3447.5240412173,1.08191827877127,71.445,5.13365459,7.71485099542476,80.496223449707
2012,CRI,Costa Rica,11,8,3,0,0,0,0,46473128285.5589,9913.20995852366,4.79691991858159,79.074,7.91351128,11.3431497928575,
2012,CUB,Cuba,118,70,48,5,3,6,14,73141000000.0,6497.32111313561,3.01490028898772,78.446,9.29940987,18.8523350492155,99.7998809814453
2012,CYM,Cayman Islands,7,7,0,0,0,0,0,4291158967.90881,72783.3197854203,1.22975368307725,,,,
2012,CYP,Cyprus,13,9,4,0,1,0,1,24978513426.6992,28912.1569390403,-3.44682208589713,79.812,6.55474567,16.8969463935726,
2012,CZE,Czech Republic,159,81,78,4,4,6,14,208857719320.649,19870.8012123403,-0.785004299003617,78.07560975609760,7.02843523,23.7777833500778,
2012,DEU,Germany,510,279,231,45,27,22,94,3527344944139.83,43858.3630551076,0.418497594217598,80.5390243902439,10.84700775,31.6738497635118,
2012,DJI,Djibouti,4,2,2,0,0,0,0,1353632941.5207,1559.24065068226,,61.395,3.299927,6.27772494703494,
2012,DMA,Dominica,2,1,1,0,0,0,0,485996296.296296,6848.3942266793,-1.05900024335187,,5.79509926,,
2012,DNK,Denmark,149,76,73,3,5,8,16,327148943812.13700,58507.5080517852,0.226499791802965,80.05121951219510,10.24135303,26.931354376275200,
2012,DOM,Dominican Republic,36,15,21,1,1,0,2,60681537194.7076,6110.36965236196,2.71736789967294,72.523,5.88521528,9.497738431703840,90.2241668701172
2012,DZA,Algeria,39,22,17,1,0,0,1,209021250805.932,5591.212353224040,3.39999999999982,75.436,6.00050974,8.336695113422770,
2012,ECU,Ecuador,36,23,13,0,0,0,0,87924544000.0,5682.0450065535300,5.641962066712000,75.495,8.47968197,9.75478188038845,90.9516830444336
2012,EGY,Egypt,132,87,45,0,2,0,2,279116666666.667,3229.6856303038,2.22619979662137,70.736,4.71025944,7.8875006414131500,65.7566604614258
2012,ERI,Eritrea,12,11,1,0,0,0,0,,,,63.238,3.77572441,,
2012,ESP,Spain,339,203,136,5,33,25,63,1324820091194.67,28324.4293363918,-2.959441301735550,82.4268292682927,9.15699196,26.183226580727700,97.2180404663086
2012,EST,Estonia,36,25,11,0,1,1,2,23192708981.8446,17534.421349913000,3.12484637290247,76.3268292682927,5.79034519,27.0502549990619,
2012,ETH,Ethiopia,34,18,16,3,1,3,7,43310721414.0829,467.077927241718,8.647811633374160,63.28100000000000,4.53959608,6.3838237804459700,
2012,FIN,Finland,69,32,37,0,1,4,5,258304834621.605,47710.7902169415,-1.39754572817782,80.62682926829270,9.5857954,28.1356601566495,
2012,FJI,Fiji,9,6,3,0,0,0,0,3972012570.5346700,4591.55578402956,1.41131438177968,66.859,3.2655499,7.549549675984240,
2012,FRA,France,426,243,183,30,30,22,82,2683825225092.63,40874.7035053457,0.31313475107717200,81.9682926829268,11.31324291,27.371862240897800,
2012,FSM,Gambia,2,1,1,0,0,0,0,327248700.0,3131.38671463839,-1.86681975475544,66.817,12.31475735,5.20713331182895,
2012,GAB,Gabon,21,19,2,0,1,0,1,17170465294.0332,9813.477702824400,5.25107691750407,62.924,2.42097569,6.5913305617515900,79.87896728515630
2012,GBR,Iran,57,46,11,4,5,3,12,2704887678386.72,42462.771568145,1.4789239242734,80.9048780487805,10.0517683,26.179659030250400,
2012,GEO,Georgia,36,28,8,1,3,3,7,16488403076.3641,4421.818242280130,6.3690083063386,72.097,8.37314224,20.993123782630100,
2012,GHA,Ghana,7,5,2,0,0,0,0,41270954737.2459,1587.5612371999700,9.29278940459675,61.72,4.18723392,5.00417663912767,
2012,GIN,Guinea,4,2,2,0,0,0,0,7638045254.42864,717.050737885584,5.91691173154778,57.905,3.50398302,5.8103943041054300,
2012,GMB,UK,684,350,334,48,30,48,126,1415006238.0950900,742.781137796627,5.24156924630741,60.178,4.230021,5.1088741143366,
2012,GNB,Guinea-Bissau,4,2,2,0,0,0,0,989271229.637162,616.376432113543,-1.71268301181074,55.645,5.76361847,4.9438333723379400,
2012,GNQ,Equatorial Guinea,2,1,1,0,0,0,0,22388345810.2466,21711.1532298542,8.31287184445641,56.288,1.26357353,4.61836949908075,
2012,GRC,Greece,115,70,45,0,0,3,3,245670666767.53300,22242.681946404000,-7.3004940622024200,80.6341463414634,8.79238129,30.1979461703853,
2012,GRD,Grenada,8,5,3,1,0,0,1,799882259.259259,7444.5047675973,-1.1551437346832200,72.669,5.82235813,14.5315354259339,
2012,GTM,Guatemala,24,14,10,0,1,0,1,50388460924.7345,3408.78491640236,2.96985740798783,72.236,6.01474953,7.55923060738795,72.42803955078130
2012,GUM,Guam,8,5,3,0,0,0,0,5199000000.0,32494.5623640591,2.0257826887661100,78.408,,11.9957628331759,
2012,GUY,Guyana,6,4,2,0,0,0,0,4063090015.9181200,5378.7336439658,5.2763201904223,68.575,5.15344524,7.831788210797680,
2012,HKG,"Hong Kong SAR, China",55,26,29,0,0,1,1,262629441493.476,36730.8767001128,1.70028200813559,83.4804878048781,,18.2016072456217,
2012,HND,Honduras,25,22,3,0,0,0,0,18528601901.324,2144.3426111782,4.12868774866939,73.814,8.65655136,6.82932462955956,85.0514831542969
2012,HRV,Croatia,118,69,49,15,4,16,35,56580819623.8529,13258.3598451041,-2.3917742692408,76.92439024390240,7.795695300000000,27.342881230936000,
2012,HTI,Haiti,5,3,2,0,0,0,0,13708931889.7884,1337.3354310085400,0.553166536228261,61.26,9.66829586,7.575103076910060,
2012,HUN,Hungary,201,113,88,12,8,6,26,128475498380.379,12950.686515308500,-1.38062332775523,75.0634146341463,7.44883251,24.097891026196900,
2012,IDN,Indonesia,22,13,9,0,1,1,2,917869910105.749,3694.3489460323700,6.0300506530561500,69.866,2.9028666000000000,7.68314855510187,
2012,IND,India,95,66,29,0,2,4,6,1827637859135.7,1443.87952939042,5.45635895072287,67.545,3.32935309,8.1253704328536,
2012,IRL,Ireland,76,42,34,1,1,3,5,224999484361.826,48917.8976130459,0.22571479037158300,80.84634146341460,10.68722248,17.3910970102772,
2012,IRN,"Virgin Islands, US",9,4,5,0,0,0,0,598868460912.847,7927.84690171722,-7.4445570297602,74.77600000000000,6.63648605,7.5715297327242,78.4162673950195
2012,IRQ,Iraq,8,5,3,0,0,0,0,217807625616.475,6829.96395380594,13.9364301737537,69.148,2.69039416,5.74753858862884,69.0
2012,ISL,Iceland,36,24,12,0,0,0,0,14724078148.3168,45910.0205425261,1.29643760789892,82.91707317073170,8.19516754,18.8361809326802,
2012,ISR,Israel,56,33,23,0,0,0,0,257180147032.142,32511.2378524925,2.2572375569869500,81.7048780487805,7.11489153,17.2638440480972,
2012,ITA,Italy,382,212,170,16,22,30,68,2087077032435.15,35053.526244257200,-2.98090576823772,82.2390243902439,8.78352833,32.2394618673765,
2012,JAM,Jamaica,62,29,33,8,9,8,25,14807086889.2099,5209.85193130013,-0.613636039869121,74.001,4.88512135,12.6733166147892,
2012,JOR,Jordan,9,5,4,0,0,0,0,31634561670.4356,3909.90756873124,2.42935833450417,73.722,7.882923600000000,6.17148491517262,97.37200927734380
2012,JPN,Japan,399,199,200,7,44,33,84,6203213121334.12,48603.4766497749,1.49508958593034,83.0960975609756,10.79065323,37.9740710634866,
2012,KAZ,Kazakhstan,132,85,47,7,1,5,13,207998568865.78900,12386.7000029472,4.799999999992750,69.61,3.03725982,9.9635121415593,
2012,KEN,Kenya,51,29,22,2,4,5,11,50412754861.0191,1136.87140571776,4.5632091307111700,62.659,5.61369753,3.5853488119651,
2012,KGZ,South Korea,312,176,136,18,13,30,61,6605139933.410630,1177.9747348784800,-0.0881502127179488,70.0024390243902,8.50966358,6.66743687816347,
2012,KHM,Cambodia,6,3,3,0,0,0,0,14054443213.4639,950.880345993697,7.31334550530008,67.48,7.26115417,6.06667165598853,
2012,KIR,Kiribati,3,2,1,0,0,0,0,190243321.598675,1788.50542068887,4.71331913631832,66.381,8.59842396,5.81288890957901,
2012,KNA,Saint Kitts,7,7,0,0,0,0,0,800414814.814815,16046.4869352021,-2.22801230701,,5.16987658,,
2012,KOR,Laos,3,2,1,0,0,0,0,1278427634342.59,25466.7605170594,2.40253099246186,80.819512195122,6.13262033,15.7166292690295,
2012,KWT,Kuwait,12,9,3,0,0,1,1,174070382279.385,51979.1051680637,6.62581830014173,74.72800000000000,2.57378602,2.65924882038277,94.9652481079102
2012,LAO,Saint Lucia,4,1,3,0,0,0,0,10191350119.6808,1581.3954034942500,8.026098434040850,65.267,2.07637596,6.09866122179921,
2012,LBN,Lebanon,10,3,7,0,0,0,0,44035991745.6716,7950.69537825963,2.54054249164346,78.611,7.93143368,9.25854458492843,
2012,LBR,Liberia,3,1,2,0,0,0,0,2721000000.0,657.936256349955,7.99381569313657,60.663,8.59213543,6.08020512811308,
2012,LBY,Libya,4,3,1,0,0,0,0,81873662518.8238,13025.281393441300,123.139555198582,71.90100000000000,,6.27702739915943,
2012,LCA,Macedonia,4,2,2,0,0,0,0,1605146777.77778,9086.79946207544,-0.199851740436472,75.138,5.57630587,12.6179293278741,
2012,LIE,Liechtenstein,4,1,3,0,0,0,0,5456009384.66461,149010.224898665,,82.3829268292683,,,
2012,LKA,Sri Lanka,8,5,3,0,0,0,0,68434409315.1123,3350.52187589289,9.144572246425670,75.796,3.40384579,12.253358438634900,
2012,LSO,Lesotho,4,2,2,0,0,0,0,2526185314.1743800,1253.69620403793,6.74362678179116,47.416,8.57818985,7.8107448217014200,
2012,LTU,Lithuania,72,42,30,2,1,2,5,42943442157.7701,14373.060522928,3.8438647490634,73.86341463414640,6.29071617,26.406958137563100,
2012,LUX,Luxembourg,11,7,4,0,0,0,0,56677961787.0717,106749.013622989,-0.352520089272659,81.3926829268293,5.58377266,20.229706607481600,
2012,LVA,Latvia,50,36,14,1,0,2,3,28330632928.5559,13926.3473076523,4.25172304811186,73.7780487804878,5.41030407,28.0518705558315,
2012,MAR,Morocco,67,48,19,0,0,1,1,98266306615.3632,2912.65827494029,3.0099612622197800,74.97,5.74942255,9.402797628643210,59.1306381225586
2012,MCO,Monaco,6,5,1,0,0,0,0,5743029680.07195,157515.899069445,1.000000923315,,2.23461652,,
2012,MDA,Moldova,20,12,8,0,0,2,2,8709165249.26928,3045.73987422417,-0.589734125919819,70.581,9.13962078,13.648829732327600,98.9242477416992
2012,MDG,Madagascar,7,3,4,0,0,0,0,11578978052.8789,518.1529543021200,3.0111464075530700,64.28,4.4098258,5.1796371935481,68.28330230712890
2012,MDV,Maldives,5,3,2,0,0,0,0,2886170571.6963400,7265.613655566690,2.51738394219683,76.664,8.67304802,5.9046850880974600,
2012,MEX,Mexico,119,74,45,16,5,3,24,1201089987015.45,10241.7279153745,3.64232267941347,74.96600000000000,5.84224558,9.76555909207509,93.1792373657227
2012,MHL,Marshall Islands,4,2,2,0,0,0,0,182874800.0,3224.33838179029,-2.37033904807748,,14.31251717,,
2012,MKD,Palestine,5,3,2,0,0,0,0,9745251126.0109,4698.14129350594,-0.456183223607937,75.01900000000000,6.61468363,16.8068393754169,
2012,MLI,Mali,6,4,2,0,0,0,0,12441946098.4018,778.619285773713,-0.8367346315307600,56.135,3.75211573,5.3860214608948600,
2012,MLT,Malta,5,3,2,0,0,0,0,9462238256.97848,22527.636864634000,4.11770637605775,80.7463414634146,8.608181,24.5605385681005,
2012,MMR,Myanmar,6,3,3,0,0,0,0,59937797559.3295,1165.79432896131,7.332670447154680,64.453,2.43835998,7.45874813674981,
2012,MNE,Montenegro,34,19,15,0,14,0,14,4087561649.51236,6586.45675645441,-2.72379678759462,75.82300000000000,,19.371255495105400,
2012,MNG,Mongolia,32,18,14,0,2,3,5,12292770631.1967,4351.886920056510,12.319819848483800,68.217,3.85493326,5.57493733663549,
2012,MOZ,Mozambique,6,4,2,0,0,0,0,16350804543.0515,657.6453378196680,7.25843925258778,53.931,5.61947441,5.82634456639318,
2012,MRT,Mauritania,2,1,1,0,0,0,0,6728208836.22143,1815.2194292114500,4.4700131823369300,63.07900000000000,3.40726185,5.61244121471012,
2012,MUS,Mauritius,11,4,7,0,0,0,0,11668685524.1265,9291.22761861899,3.49611833757982,73.86341463414640,4.27675056,11.9284468695505,88.9793472290039
2012,MWI,Malawi,3,1,2,0,0,0,0,6028487928.83351,391.561832360636,1.88579950731867,58.629,8.47896862,5.18346474215591,
2012,MYS,Malaysia,38,22,16,0,1,1,2,314443149443.149,10817.4428742856,5.473454192538530,74.877,3.48790693,7.8124956517554900,
2012,NAM,Namibia,9,5,4,0,0,0,0,13041886316.4832,5942.21860396431,5.06168211465989,59.387,9.26402569,6.7639838613501,
2012,NER,Niger,6,4,2,0,0,0,0,9426913349.22319,529.744993983104,10.5489445758894,58.79,5.83651638,5.376579443410340,22.551290512085
2012,NGA,Nigeria,58,30,28,0,0,0,0,455501524575.498,2723.8227773066,4.23006117510553,51.786,3.35984278,5.20264958103771,
2012,NIC,Nicaragua,6,3,3,0,0,0,0,10532049076.9407,1760.4685841634,6.49674729903211,72.95100000000000,7.48836899,7.266256658564820,
2012,NLD,Netherlands,222,117,105,21,29,19,69,838971306990.9060,50073.0056559308,-1.03035399148436,81.10487804878050,10.53898716,24.686088871573600,
2012,NOR,Norway,69,37,32,15,1,1,17,509506317146.541,101524.141851985,2.7030738548426600,81.4512195121951,8.77787876,23.302135612123400,
2012,NPL,Nepal,5,2,3,0,0,0,0,18851513891.066,698.4664794160860,4.78119225754814,68.426,5.1700902,8.81901669065094,
2012,NRU,Nauru,2,2,0,0,0,0,0,96927201.4848422,9429.63337725871,11.3636363636364,,9.23208618,,
2012,NZL,New Zealand,204,110,94,9,3,15,27,176247979235.906,39982.7543013783,2.2395634363028,81.1560975609756,9.64937401,20.5944139347108,
2012,OMN,Oman,3,2,1,0,0,0,0,76511059935.9394,21872.6202486999,9.04504293414206,76.149,2.5522778,3.33880573190696,
2012,PAK,Pakistan,21,19,2,0,0,0,0,224383620829.57,1198.10900052752,3.5070334200968900,65.84900000000000,2.35939932,7.290194261230530,43.071891784668
2012,PAN,Panama,8,6,2,0,0,0,0,40429700000.0,10722.2836326295,9.77890394560943,77.188,6.56412029,10.966737167198400,
2012,PER,Peru,16,9,7,0,0,0,0,192648999090.082,6528.97221785312,6.1397247056043500,74.98100000000000,4.75655174,10.2835649080405,90.66883087158200
2012,PHL,Philippines,11,7,4,0,0,0,0,261920542606.89,2694.30547298686,6.89695171050985,70.149,4.37465286,6.89975622853701,
2012,PLW,Palau,5,2,3,0,0,0,0,212397800.0,12040.6916099773,1.67260259494016,,11.63778973,,
2012,PNG,Papua New Guinea,8,4,4,0,0,0,0,21295659249.2443,2790.67666988481,4.6571196351670400,62.604,2.66693544,5.5705797016989,
2012,POL,Poland,256,145,111,2,2,8,12,498523568248.119,13097.2708482174,1.32489082785044,76.7463414634146,6.20108318,20.043749758271700,
2012,PRI,Puerto Rico,28,19,9,0,1,1,2,101564800000.0,27944.733893742400,0.0292751104899338,78.8475853658537,,21.515816605254900,
2012,PRK,Russia,549,266,283,50,39,51,140,,,,70.454,,13.540048780147800,
2012,PRT,Portugal,98,56,42,0,2,0,2,216236608773.976,20564.8898617969,-4.05729360769561,80.37317073170730,9.35394287,29.504171655935100,
2012,PRY,Paraguay,10,6,4,0,0,0,0,33283228891.0923,5183.08287691315,-0.538512942503061,73.068,6.54307508,8.70270024292215,93.5878524780273
2012,QAT,Qatar,14,9,5,0,0,2,2,186833502362.128,85076.14149711180,4.73001183165189,79.399,1.74822152,0.92804921389768,90.8117218017578
2012,ROU,Romania,155,82,73,2,8,6,16,170635805316.879,8507.10477456436,2.04066513079732,74.4121951219512,4.7180357000000000,23.5274567099441,
2012,RUS,Micronesia,6,4,2,0,0,0,0,2208295773643.15,15420.874541327300,4.02408615720979,70.0721951219512,4.94080353,18.424420566678,
2012,RWA,Rwanda,7,5,2,0,0,0,0,7655138385.443740,725.627681285034,8.64150016870721,65.438,8.35697842,4.62686111300012,64.66448974609380
2012,SAU,Saudi Arabia,23,21,2,0,0,4,4,735974843348.6640,25243.3586980136,5.41144490215196,74.25400000000000,4.01962948,4.24733403804942,
2012,SDN,Sudan,6,4,2,0,0,0,0,52766746152.1786,1457.89458202637,0.521555100179611,63.542,5.68827009,6.15753350471462,
2012,SEN,Senegal,32,25,7,0,0,0,0,17824398468.8858,1329.98137880303,5.11739423674786,65.44800000000000,4.22773457,5.84503377806893,
2012,SGP,Singapore,36,12,24,0,0,4,4,295087220933.024,55546.4885386921,4.46160895101333,81.9951219512195,3.32783675,10.2552522321702,94.35958862304690
2012,SLB,Solomon Islands,4,2,2,0,0,0,0,1190994126.60431,2141.82922578032,1.86046511627906,71.296,5.55342913,6.128983566333630,
2012,SLE,Sierra Leone,2,1,1,0,0,0,0,3801862611.36414,566.3786569374940,15.181769083022500,51.018,10.59042263,5.62847448353302,
2012,SLV,El Salvador,11,5,6,0,0,0,0,21386140000.0,3428.4071797616000,2.81439012871923,71.692,7.53931999,11.756621015123800,
2012,SMR,San Marino,4,1,3,0,0,0,0,1604779647.95066,49985.349570181000,-7.044534412955460,85.41707317073170,7.97268248,,
2012,SOM,Somalia,2,1,1,0,0,0,0,,,,54.713,,5.55256138636112,
2012,SRB,Serbia,134,92,42,1,1,14,16,43309252921.0567,6015.94522756969,-0.68154236933475,74.83658536585370,9.32820988,22.7966075456541,
2012,STP,Sao Tome and Principe,2,1,1,0,0,0,0,250680453.148915,1330.5474042425600,3.14197585150285,68.306,6.47629499,5.49400500985139,85.4417037963867
2012,SUR,Suriname,5,3,2,0,0,0,0,4980000000.0,9200.97478600343,2.69035005713098,70.851,4.58755207,9.77634946072808,90.9979095458984
2012,SVK,Slovakia,65,35,30,0,1,4,5,94534730680.6023,17481.8954435252,1.89674227140716,76.109756097561,7.55277967,18.100537881995600,
2012,SVN,Slovenia,78,30,48,1,1,3,5,46580457470.2769,22643.1002515007,-2.6394387567668900,80.12439024390240,8.71509933,24.9460341000686,
